id,homeTeam,homeScore,awayTeam,awayScore,lineProvider,overUnder,spread,formattedSpread,openingSpread,openingOverUnder,homeMoneyline,awayMoneyline
401426558,UNLV,58,North Texas,27,consensus,62.5,-2.5,UNLV -2.5,,,,
401426558,UNLV,58,North Texas,27,teamrankings,62.5,-2.5,UNLV -2.5,,,,
401426333,Appalachian State,32,Troy,28,Bovada,52.0,-14.0,Appalachian State -14.0,-13.0,54.5,-550,390
401426333,Appalachian State,32,Troy,28,William Hill (New Jersey),52,-14,Appalachian State -14,,,,
401426333,Appalachian State,32,Troy,28,consensus,52,-14,Appalachian State -14,,,,
401426333,Appalachian State,32,Troy,28,teamrankings,52,-14,Appalachian State -14,,,,
401426563,Indiana,33,Western Kentucky,30,Bovada,61.5,-7.0,Indiana -7.0,-7.5,59.0,-280,230
401426563,Indiana,33,Western Kentucky,30,William Hill (New Jersey),61.5,-7,Indiana -7,,,,
401426563,Indiana,33,Western Kentucky,30,consensus,61.5,-7,Indiana -7,,,,
401426563,Indiana,33,Western Kentucky,30,teamrankings,61,-7,Indiana -7,,,,
401426561,New Mexico,27,UTEP,10,Bovada,38.0,2.0,UTEP -2.0,3.5,41.0,115,-135
401426561,New Mexico,27,UTEP,10,William Hill (New Jersey),38,2,UTEP -2,,,,
401426561,New Mexico,27,UTEP,10,consensus,38,2,UTEP -2,,,,
401426561,New Mexico,27,UTEP,10,teamrankings,38,2,UTEP -2,,,,
401403899,Mississippi State,45,Bowling Green,14,Bovada,53.0,-31.0,Mississippi State -31.0,-29.0,56.5,,
401403899,Mississippi State,45,Bowling Green,14,William Hill (New Jersey),53,-31,Mississippi State -31,,,,
401403899,Mississippi State,45,Bowling Green,14,consensus,53,-31,Mississippi State -31,,,,
401403899,Mississippi State,45,Bowling Green,14,teamrankings,53,-31,Mississippi State -31,,,,
401404078,SMU,34,TCU,42,Bovada,72.0,2.5,TCU -2.5,0.0,68.5,-120,
401404078,SMU,34,TCU,42,William Hill (New Jersey),73,2.5,TCU -2.5,,,,
401404078,SMU,34,TCU,42,consensus,72,2.5,TCU -2.5,,,,
401404078,SMU,34,TCU,42,teamrankings,72,2.5,TCU -2.5,,,,
401415220,Air Force,48,Nevada,20,Bovada,47.0,-24.0,Air Force -24.0,-25.0,48.5,-4500,1250
401415220,Air Force,48,Nevada,20,William Hill (New Jersey),47,-24,Air Force -24,,,,
401415220,Air Force,48,Nevada,20,consensus,46.5,-24,Air Force -24,,,,
401415220,Air Force,48,Nevada,20,teamrankings,47,-24,Air Force -24,,,,
401405097,Michigan,34,Maryland,27,Bovada,66.0,-17.0,Michigan -17.0,-17.5,62.5,-850,550
401405097,Michigan,34,Maryland,27,William Hill (New Jersey),66,-17,Michigan -17,,,,
401405097,Michigan,34,Maryland,27,consensus,66,-17,Michigan -17,,,,
401405097,Michigan,34,Maryland,27,teamrankings,66,-17,Michigan -17,,,,
401416604,Eastern Michigan,31,Buffalo,50,Bovada,57.0,-7.0,Eastern Michigan -7.0,-4.5,60.5,-200,170
401416604,Eastern Michigan,31,Buffalo,50,William Hill (New Jersey),57.5,-6.5,Eastern Michigan -6.5,,,,
401416604,Eastern Michigan,31,Buffalo,50,consensus,57.5,-6.5,Eastern Michigan -6.5,,,,
401416604,Eastern Michigan,31,Buffalo,50,teamrankings,57.5,-6.5,Eastern Michigan -6.5,,,,
401416606,Ohio,59,Fordham,52,William Hill (New Jersey),74.5,-16.5,Ohio -16.5,,,,
401416606,Ohio,59,Fordham,52,consensus,73.5,-16.5,Ohio -16.5,,,,
401426571,UTEP,27,Boise State,10,Bovada,45.0,16.0,Boise State -16.0,15.5,46.5,525,-800
401426571,UTEP,27,Boise State,10,William Hill (New Jersey),44.5,16.5,Boise State -16.5,,,,
401426571,UTEP,27,Boise State,10,consensus,44.5,16.5,Boise State -16.5,,,,
401426571,UTEP,27,Boise State,10,teamrankings,44.5,16,Boise State -16,,,,
401426565,Western Kentucky,73,Florida International,0,Bovada,65.5,-31.5,Western Kentucky -31.5,-27.5,66.5,,
401426565,Western Kentucky,73,Florida International,0,William Hill (New Jersey),65.5,-31,Western Kentucky -31,,,,
401426565,Western Kentucky,73,Florida International,0,consensus,65.5,-31,Western Kentucky -31,,,,
401426565,Western Kentucky,73,Florida International,0,teamrankings,65,-31,Western Kentucky -31,,,,
401415226,BYU,38,Utah State,26,Bovada,60.0,-26.0,BYU -26.0,-24.0,60.5,-4500,1250
401415226,BYU,38,Utah State,26,William Hill (New Jersey),60,-26,BYU -26,,,,
401415226,BYU,38,Utah State,26,consensus,60,-26,BYU -26,,,,
401415226,BYU,38,Utah State,26,teamrankings,60,-26,BYU -26,,,,
401415228,Boise State,35,San Diego State,13,Bovada,38.0,-6.0,Boise State -6.0,-5.5,40.0,-250,210
401415228,Boise State,35,San Diego State,13,William Hill (New Jersey),38,-6,Boise State -6,,,,
401415228,Boise State,35,San Diego State,13,consensus,38,-6,Boise State -6,,,,
401415228,Boise State,35,San Diego State,13,teamrankings,38,-6,Boise State -6,,,,
401415229,UNLV,31,New Mexico,20,Bovada,44.5,-14.0,UNLV -14.0,-16.0,45.5,-850,550
401415229,UNLV,31,New Mexico,20,William Hill (New Jersey),44,-14,UNLV -14,,,,
401415229,UNLV,31,New Mexico,20,consensus,44.5,-14,UNLV -14,,,,
401415229,UNLV,31,New Mexico,20,teamrankings,44,-14,UNLV -14,,,,
401411124,Boston College,34,Louisville,33,Bovada,48.0,13.0,Louisville -13.0,16.0,51.0,500,-750
401411124,Boston College,34,Louisville,33,William Hill (New Jersey),48,13.5,Louisville -13.5,,,,
401411124,Boston College,34,Louisville,33,consensus,48.5,13.5,Louisville -13.5,,,,
401411124,Boston College,34,Louisville,33,teamrankings,48.5,13.5,Louisville -13.5,,,,
401426576,Middle Tennessee,30,UT San Antonio,45,Bovada,64.0,4.5,UT San Antonio -4.5,6.0,63.0,175,-190
401426576,Middle Tennessee,30,UT San Antonio,45,William Hill (New Jersey),64,4.5,UT San Antonio -4.5,,,,
401426576,Middle Tennessee,30,UT San Antonio,45,consensus,64,4.5,UT San Antonio -4.5,,,,
401426576,Middle Tennessee,30,UT San Antonio,45,teamrankings,64,4.5,UT San Antonio -4.5,,,,
401426341,Louisiana,17,South Alabama,20,Bovada,47.0,8.5,South Alabama -8.5,5.5,50.0,280,-360
401426341,Louisiana,17,South Alabama,20,William Hill (New Jersey),47.5,8.5,South Alabama -8.5,,,,
401426341,Louisiana,17,South Alabama,20,consensus,47.5,8.5,South Alabama -8.5,,,,
401426341,Louisiana,17,South Alabama,20,teamrankings,47,8.5,South Alabama -8.5,,,,
401426573,Charlotte,35,UTEP,41,Bovada,56.0,3.5,UTEP -3.5,3.0,58.0,120,-140
401426573,Charlotte,35,UTEP,41,William Hill (New Jersey),56,3.5,UTEP -3.5,,,,
401426573,Charlotte,35,UTEP,41,consensus,56,3.5,UTEP -3.5,,,,
401426573,Charlotte,35,UTEP,41,teamrankings,56,3.5,UTEP -3.5,,,,
401426578,Western Kentucky,27,Troy,34,Bovada,55.0,-5.0,Western Kentucky -5.0,-6.0,57.5,-210,175
401426578,Western Kentucky,27,Troy,34,William Hill (New Jersey),55,-5,Western Kentucky -5,,,,
401426578,Western Kentucky,27,Troy,34,consensus,55,-5.5,Western Kentucky -5.5,,,,
401426578,Western Kentucky,27,Troy,34,teamrankings,55,-5,Western Kentucky -5,,,,
401426574,New Mexico State,7,Florida International,21,Bovada,54.0,-16.0,New Mexico State -16.0,-15.0,55.5,-600,425
401426574,New Mexico State,7,Florida International,21,William Hill (New Jersey),54,-16,New Mexico State -16,,,,
401426574,New Mexico State,7,Florida International,21,consensus,54,-16,New Mexico State -16,,,,
401426574,New Mexico State,7,Florida International,21,teamrankings,54,-15,New Mexico State -15,,,,
401405111,Rutgers,13,Nebraska,14,Bovada,50.5,3.0,Nebraska -3.0,2.5,51.0,130,-150
401405111,Rutgers,13,Nebraska,14,Caesars Sportsbook (Colorado),50.5,3,Nebraska -3,,,,
401405111,Rutgers,13,Nebraska,14,consensus,50.5,3,Nebraska -3,,,,
401405111,Rutgers,13,Nebraska,14,teamrankings,50.5,3,Nebraska -3,,,,
401415233,Nevada,14,Colorado State,17,Bovada,45.0,-3.5,Nevada -3.5,-3.0,47.0,-175,150
401415233,Nevada,14,Colorado State,17,William Hill (New Jersey),45,-3.5,Nevada -3.5,,,,
401415233,Nevada,14,Colorado State,17,consensus,45,-3.5,Nevada -3.5,,,,
401415233,Nevada,14,Colorado State,17,teamrankings,44,-3.5,Nevada -3.5,,,,
401415236,San José State,40,UNLV,7,Bovada,51.5,-6.5,San José State -6.5,-5.0,50.5,-210,175
401415236,San José State,40,UNLV,7,William Hill (New Jersey),51.5,-6.5,San José State -6.5,,,,
401415236,San José State,40,UNLV,7,consensus,51.5,-6.5,San José State -6.5,,,,
401415236,San José State,40,UNLV,7,teamrankings,51.5,-6.5,San José State -6.5,,,,
401405109,Maryland,29,Purdue,31,Bovada,59.5,-3.0,Maryland -3.0,-3.5,61.0,-150,130
401405109,Maryland,29,Purdue,31,William Hill (New Jersey),59.5,-3,Maryland -3,,,,
401405109,Maryland,29,Purdue,31,consensus,59.5,-3,Maryland -3,,,,
401405109,Maryland,29,Purdue,31,teamrankings,59.5,-3,Maryland -3,,,,
401405107,Northwestern,7,Wisconsin,42,Bovada,44.5,10.0,Wisconsin -10.0,9.5,44.0,300,-400
401405107,Northwestern,7,Wisconsin,42,William Hill (New Jersey),44.5,10,Wisconsin -10,,,,
401405107,Northwestern,7,Wisconsin,42,consensus,44.5,10,Wisconsin -10,,,,
401405107,Northwestern,7,Wisconsin,42,teamrankings,44.5,10,Wisconsin -10,,,,
401415631,Tulane,24,East Carolina,9,Bovada,55.5,-2.5,Tulane -2.5,-3.0,54.0,-160,135
401415631,Tulane,24,East Carolina,9,William Hill (New Jersey),55.5,-2.5,Tulane -2.5,,,,
401415631,Tulane,24,East Carolina,9,consensus,55.5,-3,Tulane -3,,,,
401415631,Tulane,24,East Carolina,9,teamrankings,56,-2.5,Tulane -2.5,,,,
401405110,Michigan State,20,Ohio State,49,Bovada,65.0,27.5,Ohio State -27.5,25.5,62.0,,
401405110,Michigan State,20,Ohio State,49,William Hill (New Jersey),64.5,27,Ohio State -27,,,,
401405110,Michigan State,20,Ohio State,49,consensus,64.5,27,Ohio State -27,,,,
401405110,Michigan State,20,Ohio State,49,teamrankings,64.5,27,Ohio State -27,,,,
401411132,Georgia Tech,23,Duke,20,Bovada,54.0,3.5,Duke -3.5,3.5,55.5,125,-145
401411132,Georgia Tech,23,Duke,20,William Hill (New Jersey),54,3.5,Duke -3.5,,,,
401411132,Georgia Tech,23,Duke,20,consensus,54,3.5,Duke -3.5,,,,
401411132,Georgia Tech,23,Duke,20,teamrankings,54,3.5,Duke -3.5,,,,
401426582,UT San Antonio,31,Western Kentucky,28,Bovada,72.5,-6.5,UT San Antonio -6.5,-5.0,70.0,-250,210
401426582,UT San Antonio,31,Western Kentucky,28,William Hill (New Jersey),72.5,-6.5,UT San Antonio -6.5,,,,
401426582,UT San Antonio,31,Western Kentucky,28,consensus,72.5,-6.5,UT San Antonio -6.5,,,,
401426582,UT San Antonio,31,Western Kentucky,28,teamrankings,72.5,-6.5,UT San Antonio -6.5,,,,
401426345,Texas State,36,Appalachian State,24,Bovada,54.5,19.5,Appalachian State -19.5,19.0,55.5,700,-1200
401426345,Texas State,36,Appalachian State,24,William Hill (New Jersey),54.5,19,Appalachian State -19,,,,
401426345,Texas State,36,Appalachian State,24,consensus,54.5,19.5,Appalachian State -19.5,,,,
401426345,Texas State,36,Appalachian State,24,teamrankings,54.5,19.5,Appalachian State -19.5,,,,
401416619,Akron,21,Central Michigan,28,William Hill (New Jersey),60.5,12,Central Michigan -12,,,,
401416619,Akron,21,Central Michigan,28,Bovada,60.5,12.0,Central Michigan -12.0,13.5,58.5,390,-550
401416619,Akron,21,Central Michigan,28,consensus,60.5,12,Central Michigan -12,,,,
401416619,Akron,21,Central Michigan,28,teamrankings,60.5,12,Central Michigan -12,,,,
401411140,Virginia Tech,14,Miami,20,Bovada,48.5,9.0,Miami -9.0,7.0,47.5,250,-300
401411140,Virginia Tech,14,Miami,20,William Hill (New Jersey),48,9,Miami -9,,,,
401411140,Virginia Tech,14,Miami,20,consensus,48,8.5,Miami -8.5,,,,
401411140,Virginia Tech,14,Miami,20,teamrankings,48.5,9,Miami -9,,,,
401414783,UMass,7,Buffalo,34,Bovada,47.5,16.5,Buffalo -16.5,16.0,47.5,550,-850
401414783,UMass,7,Buffalo,34,William Hill (New Jersey),47,17,Buffalo -17,,,,
401414783,UMass,7,Buffalo,34,consensus,47.5,17,Buffalo -17,,,,
401414783,UMass,7,Buffalo,34,teamrankings,47.5,17,Buffalo -17,,,,
401405114,Indiana,33,Maryland,38,Bovada,63.5,10.5,Maryland -10.5,10.5,60.5,300,-400
401405114,Indiana,33,Maryland,38,William Hill (New Jersey),63.5,11,Maryland -11,,,,
401405114,Indiana,33,Maryland,38,consensus,63.5,11,Maryland -11,,,,
401405114,Indiana,33,Maryland,38,teamrankings,63,11,Maryland -11,,,,
401404018,Stanford,15,Arizona State,14,Bovada,52.5,-3.0,Stanford -3.0,-3.5,54.5,-150,130
401404018,Stanford,15,Arizona State,14,William Hill (New Jersey),52,-3,Stanford -3,,,,
401404018,Stanford,15,Arizona State,14,consensus,52,-3,Stanford -3,,,,
401404018,Stanford,15,Arizona State,14,teamrankings,52,-3,Stanford -3,,,,
401403923,LSU,45,Ole Miss,20,Bovada,64.0,0.0,Ole Miss -0.0,1.5,64.0,-125,
401403923,LSU,45,Ole Miss,20,William Hill (New Jersey),64,0,Ole Miss -0,,,,
401403923,LSU,45,Ole Miss,20,consensus,64,0,Ole Miss -0,,,,
401403923,LSU,45,Ole Miss,20,teamrankings,64,0,Ole Miss -0,,,,
401403922,Alabama,30,Mississippi State,6,Bovada,61.5,-21.5,Alabama -21.5,-21.5,62.0,-1600,800
401403922,Alabama,30,Mississippi State,6,William Hill (New Jersey),61,-21,Alabama -21,,,,
401403922,Alabama,30,Mississippi State,6,consensus,61.5,-21,Alabama -21,,,,
401403922,Alabama,30,Mississippi State,6,teamrankings,61.5,-21.5,Alabama -21.5,,,,
401403925,South Carolina,30,Texas A&M,24,Bovada,44.5,3.0,Texas A&M -3.0,3.5,46.5,135,-160
401403925,South Carolina,30,Texas A&M,24,William Hill (New Jersey),45,3,Texas A&M -3,,,,
401403925,South Carolina,30,Texas A&M,24,consensus,44.5,3,Texas A&M -3,,,,
401403925,South Carolina,30,Texas A&M,24,teamrankings,44.5,3,Texas A&M -3,,,,
401426354,South Alabama,6,Troy,10,Bovada,47.0,-3.0,South Alabama -3.0,-3.5,49.0,-165,140
401426354,South Alabama,6,Troy,10,William Hill (New Jersey),47,-3,South Alabama -3,,,,
401426354,South Alabama,6,Troy,10,consensus,47,-3,South Alabama -3,,,,
401426354,South Alabama,6,Troy,10,teamrankings,47,-3,South Alabama -3,,,,
401403926,Tennessee,65,UT Martin,24,William Hill (New Jersey),71.5,-39,Tennessee -39,,,,
401403926,Tennessee,65,UT Martin,24,consensus,71.5,-38.5,Tennessee -38.5,,,,
401411141,Georgia Tech,9,Virginia,16,Bovada,48.0,-3.5,Georgia Tech -3.5,-3.5,47.0,-150,130
401403924,Missouri,17,Vanderbilt,14,Bovada,49.0,-14.0,Missouri -14.0,-15.0,56.0,-650,450
401403924,Missouri,17,Vanderbilt,14,William Hill (New Jersey),49,-14,Missouri -14,,,,
401403924,Missouri,17,Vanderbilt,14,consensus,49,-14,Missouri -14,,,,
401403924,Missouri,17,Vanderbilt,14,teamrankings,49,-14,Missouri -14,,,,
401404021,Oregon,45,UCLA,30,Bovada,71.0,-7.0,Oregon -7.0,-6.0,70.5,-230,190
401404021,Oregon,45,UCLA,30,William Hill (New Jersey),71,-7,Oregon -7,,,,
401404021,Oregon,45,UCLA,30,consensus,70.5,-7,Oregon -7,,,,
401404021,Oregon,45,UCLA,30,teamrankings,70.5,-7,Oregon -7,,,,
401404019,California,21,Washington,28,Bovada,55.0,7.5,Washington -7.5,7.5,57.0,250,-300
401404019,California,21,Washington,28,William Hill (New Jersey),54.5,7.5,Washington -7.5,,,,
401404019,California,21,Washington,28,consensus,54.5,7.5,Washington -7.5,,,,
401404019,California,21,Washington,28,teamrankings,54.5,7.5,Washington -7.5,,,,
401415638,Temple,16,Tulsa,27,Bovada,53.5,14.0,Tulsa -14.0,13.0,52.5,335,-450
401415638,Temple,16,Tulsa,27,William Hill (New Jersey),53.5,13.5,Tulsa -13.5,,,,
401415638,Temple,16,Tulsa,27,consensus,53.5,13.5,Tulsa -13.5,,,,
401415638,Temple,16,Tulsa,27,teamrankings,53.5,13.5,Tulsa -13.5,,,,
401426584,Florida International,10,UT San Antonio,30,William Hill (New Jersey),62.5,34,UT San Antonio -34,,,,
401426584,Florida International,10,UT San Antonio,30,consensus,63.5,33.5,UT San Antonio -33.5,,,,
401426584,Florida International,10,UT San Antonio,30,teamrankings,64,33.5,UT San Antonio -33.5,,,,
401426584,Florida International,10,UT San Antonio,30,Bovada,64.0,33.0,UT San Antonio -33.0,34.0,63.5,,
401416622,Bowling Green,17,Miami (OH),13,Bovada,45.0,7.0,Miami (OH) -7.0,7.0,47.5,210,-250
401416622,Bowling Green,17,Miami (OH),13,William Hill (New Jersey),45,7,Miami (OH) -7,,,,
401416622,Bowling Green,17,Miami (OH),13,consensus,45,7,Miami (OH) -7,,,,
401416622,Bowling Green,17,Miami (OH),13,teamrankings,45,7,Miami (OH) -7,,,,
401426348,Coastal Carolina,21,Old Dominion,49,Bovada,58.5,-11.0,Coastal Carolina -11.0,-11.0,57.0,-450,335
401426348,Coastal Carolina,21,Old Dominion,49,William Hill (New Jersey),58.5,-11.5,Coastal Carolina -11.5,,,,
401426348,Coastal Carolina,21,Old Dominion,49,consensus,58.5,-11.5,Coastal Carolina -11.5,,,,
401426348,Coastal Carolina,21,Old Dominion,49,teamrankings,58.5,-11,Coastal Carolina -11,,,,
401416623,Western Michigan,14,Ohio,33,Bovada,61.5,-2.0,Western Michigan -2.0,-2.0,60.0,-125,105
401416623,Western Michigan,14,Ohio,33,William Hill (New Jersey),61.5,-2,Western Michigan -2,,,,
401416623,Western Michigan,14,Ohio,33,consensus,61.5,-2,Western Michigan -2,,,,
401416623,Western Michigan,14,Ohio,33,teamrankings,61.5,-2,Western Michigan -2,,,,
401415242,Colorado State,17,Hawai'i,13,Bovada,46.0,-6.0,Colorado State -6.0,-5.5,46.5,-195,165
401415242,Colorado State,17,Hawai'i,13,William Hill (New Jersey),46,-6,Colorado State -6,,,,
401415242,Colorado State,17,Hawai'i,13,consensus,46,-6,Colorado State -6,,,,
401415242,Colorado State,17,Hawai'i,13,teamrankings,46,-6,Colorado State -6,,,,
401411145,Wake Forest,43,Boston College,15,Bovada,60.0,-20.0,Wake Forest -20.0,-20.5,61.5,-1600,800
401411145,Wake Forest,43,Boston College,15,William Hill (New Jersey),60,-20,Wake Forest -20,,,,
401411145,Wake Forest,43,Boston College,15,consensus,60,-20,Wake Forest -20,,,,
401411145,Wake Forest,43,Boston College,15,teamrankings,60,-20,Wake Forest -20,,,,
401415642,East Carolina,34,UCF,13,Bovada,63.0,6.0,UCF -6.0,4.5,64.5,175,-210
401415642,East Carolina,34,UCF,13,William Hill (New Jersey),63,5,UCF -5,,,,
401415642,East Carolina,34,UCF,13,consensus,63.5,5.5,UCF -5.5,,,,
401415642,East Carolina,34,UCF,13,teamrankings,63,5.5,UCF -5.5,,,,
401405118,Maryland,31,Northwestern,24,Bovada,51.0,-14.0,Maryland -14.0,-14.0,52.0,-575,400
401405118,Maryland,31,Northwestern,24,William Hill (New Jersey),51.5,-14.5,Maryland -14.5,,,,
401405118,Maryland,31,Northwestern,24,consensus,51,-14.5,Maryland -14.5,,,,
401405118,Maryland,31,Northwestern,24,teamrankings,51,-14,Maryland -14,,,,
401411144,Miami,21,Duke,45,Bovada,59.0,-10.0,Miami -10.0,-9.0,61.0,-310,255
401411144,Miami,21,Duke,45,William Hill (New Jersey),59,-10,Miami -10,,,,
401411144,Miami,21,Duke,45,consensus,59,-10,Miami -10,,,,
401411144,Miami,21,Duke,45,teamrankings,59,-10,Miami -10,,,,
401405119,Ohio State,54,Iowa,10,Bovada,50.0,-30.0,Ohio State -30.0,-29.0,49.5,,
401405119,Ohio State,54,Iowa,10,William Hill (New Jersey),50,-30,Ohio State -30,,,,
401405119,Ohio State,54,Iowa,10,consensus,49.5,-29.5,Ohio State -29.5,,,,
401405119,Ohio State,54,Iowa,10,teamrankings,50,-29.5,Ohio State -29.5,,,,
401415641,SMU,27,Cincinnati,29,Bovada,59.5,4.0,Cincinnati -4.0,3.0,62.5,145,-170
401415641,SMU,27,Cincinnati,29,William Hill (New Jersey),59.5,3.5,Cincinnati -3.5,,,,
401415641,SMU,27,Cincinnati,29,consensus,59.5,3.5,Cincinnati -3.5,,,,
401415641,SMU,27,Cincinnati,29,teamrankings,59.5,3.5,Cincinnati -3.5,,,,
401404099,Texas Tech,48,West Virginia,10,Bovada,65.0,-4.5,Texas Tech -4.5,-4.0,69.0,-280,230
401404099,Texas Tech,48,West Virginia,10,William Hill (New Jersey),65.5,-5,Texas Tech -5,,,,
401404099,Texas Tech,48,West Virginia,10,consensus,65.5,-5,Texas Tech -5,,,,
401404099,Texas Tech,48,West Virginia,10,teamrankings,65.5,-5,Texas Tech -5,,,,
401404128,Notre Dame,44,UNLV,21,Bovada,46.5,-26.0,Notre Dame -26.0,-24.0,50.0,-5000,1300
401404128,Notre Dame,44,UNLV,21,William Hill (New Jersey),46.5,-26,Notre Dame -26,,,,
401404128,Notre Dame,44,UNLV,21,consensus,46.5,-26,Notre Dame -26,,,,
401404128,Notre Dame,44,UNLV,21,teamrankings,46.5,-26,Notre Dame -26,,,,
401404140,Army,48,Louisiana Monroe,24,Bovada,56.0,-6.5,Army -6.5,-7.5,56.0,-280,230
401404140,Army,48,Louisiana Monroe,24,William Hill (New Jersey),55.5,-6.5,Army -6.5,,,,
401404140,Army,48,Louisiana Monroe,24,consensus,55.5,-6.5,Army -6.5,,,,
401404140,Army,48,Louisiana Monroe,24,teamrankings,55.5,-6.5,Army -6.5,,,,
401415241,Air Force,14,Boise State,19,Bovada,46.5,-2.0,Air Force -2.0,-4.0,48.5,-175,150
401415241,Air Force,14,Boise State,19,William Hill (New Jersey),46.5,-2,Air Force -2,,,,
401415241,Air Force,14,Boise State,19,consensus,46.5,-2.5,Air Force -2.5,,,,
401415241,Air Force,14,Boise State,19,teamrankings,46.5,-2.5,Air Force -2.5,,,,
401411142,Clemson,27,Syracuse,21,William Hill (New Jersey),50.5,-14,Clemson -14,,,,
401411142,Clemson,27,Syracuse,21,consensus,50,-14,Clemson -14,,,,
401411142,Clemson,27,Syracuse,21,teamrankings,50,-14,Clemson -14,,,,
401411142,Clemson,27,Syracuse,21,Bovada,50.0,-14.0,Clemson -14.0,-13.0,51.5,-575,400
401415243,New Mexico,9,Fresno State,41,Bovada,40.0,10.0,Fresno State -10.0,12.5,42.5,360,-500
401415243,New Mexico,9,Fresno State,41,William Hill (New Jersey),40.5,10,Fresno State -10,,,,
401415243,New Mexico,9,Fresno State,41,consensus,40.5,9.5,Fresno State -9.5,,,,
401415243,New Mexico,9,Fresno State,41,teamrankings,40,9.5,Fresno State -9.5,,,,
401405117,Wisconsin,35,Purdue,24,Bovada,51.0,-1.5,Wisconsin -1.5,-1.5,52.5,-130,110
401405117,Wisconsin,35,Purdue,24,William Hill (New Jersey),51.5,-1.5,Wisconsin -1.5,,,,
401405117,Wisconsin,35,Purdue,24,consensus,51.5,-1.5,Wisconsin -1.5,,,,
401405117,Wisconsin,35,Purdue,24,teamrankings,51.5,-1.5,Wisconsin -1.5,,,,
401405120,Penn State,45,Minnesota,17,Bovada,43.0,-5.5,Penn State -5.5,-5.0,44.0,-210,175
401411143,Louisville,24,Pittsburgh,10,Bovada,55.0,-1.5,Louisville -1.5,-1.5,57.0,-140,120
401411143,Louisville,24,Pittsburgh,10,William Hill (New Jersey),55,-1,Louisville -1,,,,
